FIRST NAME,LAST NAME,SEX,DOJ,CURRENT DATE,DESIGNATION,AGE,UNIT,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,SALARY,DAY,DAY NAME,MONTH,YEAR
PRICILLA,ARMOCIDA,F,05-03-2013,07-01-2016,Analyst,24,Marketing,22,8,2,0,45722,5,Tuesday,3,2013
CLIFTON,ACKERMANN,M,23-06-2013,07-01-2016,Associate,28,Marketing,16,14,2,3,78615,23,Sunday,6,2013
ELDRIDGE,ALLIMAN,M,18-09-2014,07-01-2016,Analyst,23,Marketing,23,7,3,1,40565,18,Thursday,9,2014
JARED,ACCARDO,M,23-06-2013,07-01-2016,Analyst,24,Management,22,8,3,0,46662,23,Sunday,6,2013
ROXANNA,ARLEN,F,20-02-2010,07-01-2016,Senior Manager,38,Marketing,25,5,2,11,190850,20,Saturday,2,2010
CARY,AGANS,M,11-02-2013,07-01-2016,Analyst,25,Operations,29,1,2,1,40752,11,Monday,2,2013
LIDIA,ANTELL,F,01-10-2014,07-01-2016,Analyst,23,Operations,17,13,3,1,41988,1,Wednesday,10,2014
ALYSSA,ANCHONDO,F,15-06-2014,07-01-2016,Analyst,25,Operations,17,13,4,2,43328,15,Sunday,6,2014
SETH,ACKMAN,M,10-02-2014,07-01-2016,Senior Analyst,27,IT,30,0,3,2,58848,10,Monday,2,2014
RAYMON,ALLBERT,M,09-03-2014,07-01-2016,Analyst,21,Management,28,2,4,0,44718,9,Sunday,3,2014
MEL,ALEGI,M,06-09-2014,07-01-2016,Analyst,25,Web,29,1,2,3,40231,6,Saturday,9,2014
JANEL,ARGUIJO,F,14-01-2014,07-01-2016,Senior Analyst,26,IT,21,9,5,0,54475,14,Tuesday,1,2014
NOBLE,ALFANDRE,M,24-11-2013,07-01-2016,Analyst,23,Finance,24,6,4,0,40085,24,Sunday,11,2013
LANE,AKARD,M,18-02-2013,07-01-2016,Analyst,21,IT,27,3,4,0,49666,18,Monday,2,2013
THURMAN,AHLQUIST,M,24-12-2014,07-01-2016,Analyst,21,IT,27,3,3,0,45277,24,Wednesday,12,2014
IVA,ANELLI,F,08-09-2014,07-01-2016,Analyst,24,Web,27,3,5,2,44002,8,Monday,9,2014
MATILDA,ANNONIO,F,06-07-2013,07-01-2016,Analyst,24,Marketing,25,5,4,0,45621,6,Saturday,7,2013
CHASITY,APPANA,F,17-05-2014,07-01-2016,Analyst,24,Marketing,26,4,4,1,40578,17,Saturday,5,2014
BROCK,AISPURO,M,07-06-2013,07-01-2016,Analyst,21,Finance,21,9,5,0,42879,7,Friday,6,2013
ARNOLD,ACCALA,M,29-09-2014,07-01-2016,Analyst,21,Finance,17,13,2,0,40095,29,Monday,9,2014
EARLENE,ANTTILA,F,29-05-2014,07-01-2016,Analyst,23,Management,22,8,4,0,49364,29,Thursday,5,2014
TYLER,ABRON,M,19-05-2013,07-01-2016,Senior Analyst,25,Finance,29,1,2,0,58428,19,Sunday,5,2013
JERI,ANNING,F,10-02-2014,07-01-2016,Analyst,24,Management,21,9,4,1,40043,10,Monday,2,2014
CHRISTIE,ANASTACIO,F,04-03-2014,07-01-2016,Analyst,22,Finance,22,8,3,0,41193,4,Tuesday,3,2014
DIANE,ALQUISIRA,F,22-09-2013,07-01-2016,Analyst,24,Web,24,6,3,1,49045,22,Sunday,9,2013
CHANTEL,ARGRO,F,20-01-2013,07-01-2016,Analyst,24,Marketing,18,12,5,0,47291,20,Sunday,1,2013
VAL,ALLAWAY,M,13-11-2013,07-01-2016,Analyst,25,Marketing,26,4,2,2,45296,13,Wednesday,11,2013
GILLIAN,ARMSON,F,08-11-2014,07-01-2016,Analyst,21,Operations,15,15,4,0,44281,8,Saturday,11,2014
AIDA,ANDY,F,07-07-2013,07-01-2016,Senior Analyst,25,IT,23,7,5,0,50605,7,Sunday,7,2013
DION,AINSWORTH,M,24-07-2013,07-01-2016,Analyst,22,Management,23,7,3,0,48858,24,Wednesday,7,2013
DORTHY,ANDREULA,F,20-04-2014,07-01-2016,Senior Analyst,26,Management,23,7,3,0,57783,20,Sunday,4,2014
EDISON,ALLAMAN,M,02-01-2012,07-01-2016,Senior Analyst,28,Web,21,9,5,3,61413,2,Monday,1,2012
BRADLY,ALEXIDOR,M,27-11-2013,07-01-2016,Analyst,25,Marketing,25,5,5,2,43074,27,Wednesday,11,2013
DANIEL,AANDERUD,M,26-06-2013,07-01-2016,Analyst,24,Web,30,0,5,0,46659,26,Wednesday,6,2013
ESTELLE,ANA,F,22-01-2013,07-01-2016,Analyst,25,Finance,20,10,5,1,43893,22,Tuesday,1,2013
LANCE,ACETO,M,27-08-2013,07-01-2016,Analyst,23,Management,24,6,4,0,40526,27,Tuesday,8,2013
LOUISA,ANTRONICA,F,17-10-2014,07-01-2016,Analyst,25,IT,16,14,3,3,48903,17,Friday,10,2014
LINDSEY,ALBEE,M,14-09-2012,07-01-2016,Manager,32,Finance,18,12,3,4,130328,14,Friday,9,2012
QUEEN,AQUILERA,F,07-09-2013,07-01-2016,Analyst,22,Finance,28,2,5,0,43886,7,Saturday,9,2013
NANCY,ALMQUIST,F,30-06-2014,07-01-2016,Analyst,22,Finance,20,10,4,0,49868,30,Monday,6,2014
ANNETTA,ARM,F,19-07-2014,07-01-2016,Analyst,23,Management,17,13,3,1,43964,19,Saturday,7,2014
LUISA,ANNICHIARICO,F,25-12-2014,07-01-2016,Analyst,22,IT,17,13,3,0,45721,25,Thursday,12,2014
NORBERTO,ALCORTA,M,31-05-2013,07-01-2016,Analyst,25,Marketing,28,2,3,1,44738,31,Friday,5,2013
ANNEMARIE,ARMILLEI,F,16-04-2013,07-01-2016,Analyst,21,Marketing,17,13,3,0,41365,16,Tuesday,4,2013
GRANT,ADAMSKI,M,27-03-2013,07-01-2016,Analyst,22,IT,20,10,5,0,41159,27,Wednesday,3,2013
MARIA,ALMODOVAR,F,05-11-2013,07-01-2016,Analyst,21,Web,20,10,3,0,43328,5,Tuesday,11,2013
MELISSA,ALOSA,F,28-02-2013,07-01-2016,Analyst,25,Marketing,22,8,4,1,40219,28,Thursday,2,2013
ROBERT,AADLAND,M,23-08-2013,07-01-2016,Analyst,23,Management,28,2,4,0,41718,23,Friday,8,2013
ALLENE,ARDERY,F,28-07-2013,07-01-2016,Analyst,23,Web,20,10,4,0,41304,28,Sunday,7,2013
FIDEL,AHLE,M,04-07-2014,07-01-2016,Analyst,23,IT,30,0,5,0,42012,4,Friday,7,2014
AILEEN,ANNALA,F,23-07-2013,07-01-2016,Analyst,25,IT,23,7,2,2,41619,23,Tuesday,7,2013
GUADALUPE,ADHAMI,M,26-10-2013,07-01-2016,Analyst,22,IT,30,0,3,0,48976,26,Saturday,10,2013
SADIE,AMSPOKER,F,22-08-2013,07-01-2016,Analyst,21,Operations,23,7,2,0,46224,22,Thursday,8,2013
NILDA,AREY,F,10-08-2013,07-01-2016,Analyst,23,IT,22,8,5,0,41144,10,Saturday,8,2013
GERARD,ADAIR,M,04-01-2014,07-01-2016,Analyst,21,Web,21,9,2,0,44850,4,Saturday,1,2014
VESTA,ARIZMENDI,F,09-11-2013,07-01-2016,Analyst,23,IT,15,15,4,0,48279,9,Saturday,11,2013
CORINA,APSEY,F,10-04-2014,07-01-2016,Analyst,21,Management,30,0,4,0,47061,10,Thursday,4,2014
NELSON,ACEY,M,29-08-2013,07-01-2016,Analyst,21,Management,16,14,3,0,47422,29,Thursday,8,2013
DONOVAN,AIKEY,M,07-11-2014,07-01-2016,Analyst,21,Web,15,15,4,0,44602,7,Friday,11,2014
MELODY,AMO,F,24-01-2015,07-01-2016,Analyst,25,Finance,16,14,3,3,40288,24,Saturday,1,2015
DAREN,ALACANO,M,20-03-2014,07-01-2016,Senior Analyst,28,Finance,26,4,5,4,63156,20,Thursday,3,2014
KRAIG,ALLTON,M,22-09-2014,07-01-2016,Analyst,22,IT,20,10,4,0,49896,22,Monday,9,2014
KARYN,AQUIL,F,16-07-2014,07-01-2016,Analyst,22,IT,19,11,4,0,46427,16,Wednesday,7,2014
HOPE,ANANIA,F,09-01-2015,07-01-2016,Analyst,24,Finance,29,1,5,2,44795,9,Friday,1,2015
KISHA,ARLIA,F,02-03-2014,07-01-2016,Analyst,24,IT,19,11,2,1,49183,2,Sunday,3,2014
CHI,ALEXANDRIA,M,07-09-2013,07-01-2016,Analyst,25,IT,22,8,4,2,48042,7,Saturday,9,2013
NORMAN,ABELMAN,M,05-04-2014,07-01-2016,Analyst,24,Marketing,21,9,2,1,46126,5,Saturday,4,2014
ANGELINE,ANGTON,F,23-05-2014,07-01-2016,Analyst,25,Finance,23,7,5,2,40946,23,Friday,5,2014
ROBIN,ALTHOFF,F,13-02-2013,07-01-2016,Analyst,22,Finance,24,6,4,0,48808,13,Wednesday,2,2013
JOHNSON,ALLERUZZO,M,13-08-2014,07-01-2016,Analyst,25,Marketing,18,12,2,3,46956,13,Wednesday,8,2014
GUADALUPE,AMES,F,08-04-2013,07-01-2016,Analyst,24,Operations,16,14,4,0,43201,8,Monday,4,2013
IVAN,ACK,M,14-09-2012,07-01-2016,Senior Analyst,25,Finance,20,10,3,0,61368,14,Friday,9,2012
VON,ALLMAN,M,26-08-2013,07-01-2016,Analyst,24,Management,20,10,2,1,47890,26,Monday,8,2013
ODESSA,ANTKOWIAK,F,24-10-2014,07-01-2016,Associate,28,Management,20,10,4,4,71816,24,Friday,10,2014
LEN,ALLEE,M,09-09-2013,07-01-2016,Analyst,25,IT,15,15,3,2,44182,9,Monday,9,2013
TAMMY,ALSTON,F,07-02-2014,07-01-2016,Analyst,25,Marketing,25,5,4,2,49466,7,Friday,2,2014
JIMMY,ABEDELAH,M,27-11-2014,07-01-2016,Analyst,24,IT,18,12,4,2,40927,27,Thursday,11,2014
BENEDICT,ALLER,M,03-10-2014,07-01-2016,Manager,32,Web,30,0,2,9,110064,3,Friday,10,2014
BARBRA,ANSARA,F,18-02-2014,07-01-2016,Analyst,24,Web,20,10,2,1,41904,18,Tuesday,2,2014
OTTO,AGENA,M,26-01-2011,07-01-2016,Associate,28,Marketing,20,10,3,1,99505,26,Wednesday,1,2011
DALLAS,ADLEY,M,10-09-2013,07-01-2016,Analyst,21,IT,23,7,3,0,49980,10,Tuesday,9,2013
ESSIE,ANDERON,F,25-06-2014,07-01-2016,Analyst,21,Marketing,17,13,4,0,42277,25,Wednesday,6,2014
SAM,ABREW,M,13-03-2013,07-01-2016,Analyst,22,Operations,28,2,5,0,47500,13,Wednesday,3,2013
DONNA,ALNOOR,F,21-08-2014,07-01-2016,Analyst,22,Finance,18,12,2,0,49785,21,Thursday,8,2014
DONTE,ALGUIRE,M,13-08-2014,07-01-2016,Analyst,22,Web,22,8,4,0,45319,13,Wednesday,8,2014
AUBREY,AGARWAL,M,23-03-2014,07-01-2016,Analyst,24,Management,27,3,2,1,45329,23,Sunday,3,2014
CARMELA,ANGOCICCO,F,30-08-2014,07-01-2016,Analyst,21,IT,18,12,5,0,41225,30,Saturday,8,2014
BRADY,AGUILERA,M,31-08-2013,07-01-2016,Analyst,24,Management,27,3,3,1,47143,31,Saturday,8,2013
VICKY,AMOSS,F,16-10-2014,07-01-2016,Analyst,22,Management,19,11,5,0,43064,16,Thursday,10,2014
WILL,AGEMY,M,11-05-2014,07-01-2016,Analyst,23,Operations,28,2,4,0,41277,11,Sunday,5,2014
ENID,ARABAJIAN,F,18-04-2013,07-01-2016,Analyst,21,Web,16,14,4,0,47458,18,Thursday,4,2013
ERICA,ALVEREZ,F,20-12-2013,07-01-2016,Analyst,23,Management,19,11,3,0,41608,20,Friday,12,2013
FELICITA,ARMFIELD,F,08-03-2013,07-01-2016,Senior Analyst,27,IT,16,14,2,0,60352,8,Friday,3,2013
ALISSA,APOLO,F,24-03-2014,07-01-2016,Analyst,23,Web,22,8,4,0,44988,24,Monday,3,2014
SUSIE,AMOAH,F,05-07-2013,07-01-2016,Analyst,25,Marketing,29,1,2,1,46004,5,Friday,7,2013
TOMAS,ADONIS,M,17-12-2013,07-01-2016,Analyst,25,Operations,19,11,2,2,41135,17,Tuesday,12,2013
WILLIE,ABBINGTON,M,16-10-2014,07-01-2016,Manager,34,Finance,20,10,5,10,147110,16,Thursday,10,2014
DOROTHEA,ANGELILLI,F,20-07-2012,07-01-2016,Associate,31,Management,15,15,5,3,88069,20,Friday,7,2012
AARON,ABDELMUTI,M,16-06-2013,07-01-2016,Analyst,24,IT,21,9,5,0,41146,16,Sunday,6,2013
RORY,AHMANN,M,10-10-2014,07-01-2016,Senior Analyst,27,Management,27,3,2,1,50084,10,Friday,10,2014
MILAGROS,ANTOLAK,F,02-03-2014,07-01-2016,Analyst,25,Web,16,14,2,2,46519,2,Sunday,3,2014
FREDERIC,AJOKU,M,19-10-2013,07-01-2016,Analyst,22,Operations,16,14,5,0,40438,19,Saturday,10,2013
JANNA,APPLEGATE,F,07-01-2014,07-01-2016,Associate,31,Finance,18,12,2,6,94836,7,Tuesday,1,2014
EARNESTINE,ANTONY,F,19-09-2012,07-01-2016,Senior Analyst,26,Operations,27,3,4,0,66244,19,Wednesday,9,2012
GRAHAM,AHNE,M,24-02-2014,07-01-2016,Analyst,25,Web,20,10,3,2,49706,24,Monday,2,2014
ERNEST,ABDUL,M,14-02-2013,07-01-2016,Associate,32,Finance,30,0,3,5,75780,14,Thursday,2,2013
KATHIE,APLIN,F,30-12-2013,07-01-2016,Analyst,23,Marketing,16,14,3,0,43902,30,Monday,12,2013
KAY,AMDERSON,F,24-05-2013,07-01-2016,Director,42,Operations,28,2,4,15,270193,24,Friday,5,2013
BELINDA,AMESBURY,F,05-12-2014,07-01-2016,Analyst,25,Management,21,9,5,3,49766,5,Friday,12,2014
MARINA,ANDRANGO,F,08-03-2013,07-01-2016,Analyst,21,Operations,18,12,3,0,45000,8,Friday,3,2013
LEWIS,ABRAMOWITZ,M,29-12-2013,07-01-2016,Senior Analyst,25,Marketing,21,9,5,2,69966,29,Sunday,12,2013
RUPERT,ALEXANDER,M,03-01-2014,07-01-2016,Analyst,24,Web,22,8,4,1,41679,3,Friday,1,2014
ANTON,AGUSTINO,M,20-03-2014,07-01-2016,Analyst,25,IT,21,9,4,2,42466,20,Thursday,3,2014
TASHA,ANDALORA,F,24-12-2014,07-01-2016,Analyst,25,Web,20,10,4,3,44366,24,Wednesday,12,2014
RAYMOND,ABAR,M,16-05-2014,07-01-2016,Analyst,25,Web,16,14,2,2,48098,16,Friday,5,2014
JONI,ANGERT,F,11-09-2013,07-01-2016,Analyst,23,IT,15,15,5,0,42225,11,Wednesday,9,2013
FRANCIS,AMSDEN,F,09-04-2012,07-01-2016,Associate,28,Marketing,25,5,5,2,70567,9,Monday,4,2012
MYRTLE,AMBROSE,F,12-07-2014,07-01-2016,Senior Analyst,27,Operations,30,0,3,1,57497,12,Saturday,7,2014
TED,ACENCIO,M,09-07-2012,07-01-2016,Senior Analyst,26,Operations,23,7,2,0,54573,9,Monday,7,2012
JACINTO,ALMA,M,18-05-2013,07-01-2016,Associate,29,IT,16,14,2,2,76494,18,Saturday,5,2013
MARIBEL,ANGELOVICH,F,11-07-2013,07-01-2016,Analyst,22,IT,15,15,3,0,48177,11,Thursday,7,2013
LENARD,ALECCA,M,06-11-2014,07-01-2016,Analyst,24,Marketing,25,5,5,2,49866,6,Thursday,11,2014
BRIAN,AARONS,M,28-08-2014,07-01-2016,Associate,28,Management,24,6,4,6,79118,28,Thursday,8,2014
CHAUNCEY,ALEEM,M,14-04-2014,07-01-2016,Analyst,24,Finance,16,14,2,1,46043,14,Monday,4,2014
GUSTAVO,ADKISON,M,06-06-2012,07-01-2016,Manager,32,IT,18,12,2,7,114239,6,Wednesday,6,2012
ELISHA,ARCHILLA,F,01-02-2013,07-01-2016,Analyst,25,Management,30,0,2,1,48353,1,Friday,2,2013
MACK,ADKIN,M,13-12-2013,07-01-2016,Analyst,21,Operations,19,11,4,0,46644,13,Friday,12,2013
ZACHARIAH,ALEMANY,M,26-06-2014,07-01-2016,Analyst,25,IT,26,4,2,2,41071,26,Thursday,6,2014
MELLISSA,ARLINGHAUS,F,06-10-2012,07-01-2016,Senior Analyst,25,Management,25,5,2,0,60307,6,Saturday,10,2012
LIBBY,ARCHULETA,F,02-10-2013,07-01-2016,Manager,33,Operations,16,14,3,6,103640,2,Wednesday,10,2013
STANLEY,ABELAR,M,16-07-2012,07-01-2016,Senior Analyst,26,Marketing,17,13,5,1,60394,16,Monday,7,2012
TERRY,ABBED,M,18-02-2014,07-01-2016,Analyst,21,IT,25,5,2,0,41353,18,Tuesday,2,2014
WINSTON,AFLALO,M,22-01-2015,07-01-2016,Senior Analyst,27,Management,21,9,2,5,59182,22,Thursday,1,2015
JOY,AMARILLAS,F,30-05-2014,07-01-2016,Analyst,24,Operations,28,2,3,1,40820,30,Friday,5,2014
BUDDY,AGUNOS,M,11-08-2013,07-01-2016,Analyst,22,Management,27,3,4,0,42828,11,Sunday,8,2013
JEFFREY,ABADIE,M,29-06-2014,07-01-2016,Analyst,23,Management,28,2,5,0,46137,29,Sunday,6,2014
STACY,AGLE,M,26-09-2014,07-01-2016,Analyst,21,Management,16,14,4,0,46306,26,Friday,9,2014
JEREMIAH,ACRES,M,01-06-2014,07-01-2016,Analyst,25,Finance,26,4,2,2,41942,1,Sunday,6,2014
ROSANNE,APPERSON,F,28-02-2013,07-01-2016,Analyst,23,Marketing,17,13,4,0,46669,28,Thursday,2,2013
CONRAD,ADWELL,M,11-08-2014,07-01-2016,Analyst,25,Operations,26,4,5,3,48363,11,Monday,8,2014
LUCIEN,ALBERRO,M,14-05-2013,07-01-2016,Manager,33,Management,28,2,2,6,128247,14,Tuesday,5,2013
QUENTIN,AGUDELO,M,11-02-2013,07-01-2016,Analyst,24,IT,26,4,5,0,48015,11,Monday,2,2013
ZACHARY,ABRAMOWSKI,M,22-03-2013,07-01-2016,Senior Analyst,25,Finance,30,0,3,0,55455,22,Friday,3,2013
BERTRAM,ALGHAMDI,M,31-05-2013,07-01-2016,Analyst,25,Marketing,20,10,2,1,42735,31,Friday,5,2013
MEAGAN,ANNO,F,21-09-2014,07-01-2016,Analyst,25,Marketing,18,12,5,3,41956,21,Sunday,9,2014
WARNER,ALLEX,M,11-11-2014,07-01-2016,Analyst,22,Finance,24,6,2,0,48868,11,Tuesday,11,2014
MARION,ALVIAR,F,14-04-2013,07-01-2016,Analyst,25,Management,16,14,5,1,46623,14,Sunday,4,2013
JOHNNIE,ACKAH,M,09-12-2014,07-01-2016,Analyst,24,IT,15,15,4,2,47899,9,Tuesday,12,2014
GERALDO,ALGE,M,29-05-2013,07-01-2016,Analyst,24,Finance,18,12,4,0,40188,29,Wednesday,5,2013
RAMIRO,ADULE,M,27-06-2013,07-01-2016,Associate,32,Management,27,3,2,7,91602,27,Thursday,6,2013
HAYDEE,ARMOR,F,14-04-2014,07-01-2016,Analyst,21,Operations,15,15,2,0,49048,14,Monday,4,2014
LAZARO,ALBANO,M,23-11-2014,07-01-2016,Analyst,24,Marketing,30,0,2,2,41412,23,Sunday,11,2014
CHRISTOPHER,AAMOT,M,15-10-2014,07-01-2016,Analyst,23,Management,26,4,3,1,41951,15,Wednesday,10,2014
DENA,ANEWALT,F,15-12-2014,07-01-2016,Analyst,24,Web,20,10,2,2,45896,15,Monday,12,2014
JONATHAN,ABBAY,M,04-06-2014,07-01-2016,Analyst,25,Operations,30,0,3,2,45597,4,Wednesday,6,2014
TARA,AMABILE,F,19-08-2014,07-01-2016,Senior Manager,39,Marketing,24,6,4,16,151373,19,Tuesday,8,2014
LAMONT,AGINS,M,16-03-2014,07-01-2016,Senior Analyst,27,Operations,25,5,3,1,65596,16,Sunday,3,2014
FRANCESCO,ALLEYNE,M,25-12-2014,07-01-2016,Analyst,25,Management,20,10,5,3,42494,25,Thursday,12,2014
LOWELL,ADENS,M,18-01-2014,07-01-2016,Analyst,24,Web,22,8,3,1,41312,18,Saturday,1,2014
STELLA,AMBERSON,F,22-09-2014,07-01-2016,Analyst,22,Operations,17,13,4,0,48555,22,Monday,9,2014
LEVI,ADKINS,M,24-09-2013,07-01-2016,Analyst,21,Marketing,18,12,3,0,49632,24,Tuesday,9,2013
TONEY,ALLENDER,M,25-05-2012,07-01-2016,Associate,29,IT,27,3,5,3,89791,25,Friday,5,2012
MATILDE,ARIYOSHI,F,28-03-2014,07-01-2016,Analyst,23,Marketing,23,7,4,0,44886,28,Friday,3,2014
BARRETT,ALICANDRO,M,26-05-2013,07-01-2016,Analyst,25,IT,25,5,4,1,40886,26,Sunday,5,2013
FRANCISCO,ABLAO,M,31-10-2013,07-01-2016,Senior Analyst,26,Management,17,13,2,0,65383,31,Thursday,10,2013
LAKEISHA,APONTE,F,21-07-2012,07-01-2016,Director,45,Management,18,12,2,18,320148,21,Saturday,7,2012
ELMA,ANITOK,F,24-01-2013,07-01-2016,Analyst,24,IT,18,12,2,0,48696,24,Thursday,1,2013
SAMUEL,ABBINANTI,M,01-09-2014,07-01-2016,Analyst,23,Operations,22,8,5,1,47701,1,Monday,9,2014
FRANKIE,ADRIAN,M,25-08-2012,07-01-2016,Director,40,IT,16,14,4,15,232682,25,Saturday,8,2012
THERESE,ANESTOS,F,06-07-2013,07-01-2016,Analyst,21,Web,29,1,2,0,42747,6,Saturday,7,2013
ALDO,ALBERTA,M,31-03-2013,07-01-2016,Analyst,21,IT,26,4,2,0,46170,31,Sunday,3,2013
LINDSAY,ALME,M,11-08-2013,07-01-2016,Analyst,22,Operations,24,6,2,0,45997,11,Sunday,8,2013
NELL,ANGELILLO,F,16-01-2013,07-01-2016,Analyst,22,Web,18,12,2,0,48962,16,Wednesday,1,2013
TRINA,ANDRIAN,F,26-06-2013,07-01-2016,Analyst,23,Web,17,13,4,0,42847,26,Wednesday,6,2013
DARELL,ALMENGOR,M,01-12-2014,07-01-2016,Analyst,24,Marketing,26,4,5,2,40704,1,Monday,12,2014
ELLSWORTH,ALLENBRAND,M,08-02-2014,07-01-2016,Senior Analyst,28,IT,23,7,5,5,61867,8,Saturday,2,2014
ZOE,ARKING,F,28-06-2014,07-01-2016,Analyst,21,Management,29,1,4,0,48067,28,Saturday,6,2014
ROCCO,AHRENS,M,05-10-2014,07-01-2016,Analyst,23,Management,15,15,5,1,48939,5,Sunday,10,2014
KATE,ANDELMAN,F,26-12-2014,07-01-2016,Analyst,22,Finance,27,3,3,0,41230,26,Friday,12,2014
CLAUDIA,AMASS,F,04-09-2014,07-01-2016,Analyst,22,IT,18,12,3,0,41449,4,Thursday,9,2014
HUEY,ALGIER,M,08-05-2013,07-01-2016,Associate,29,Marketing,28,2,3,2,93073,8,Wednesday,5,2013
BRIDGETTE,ANSCHUTZ,F,23-03-2013,07-01-2016,Analyst,24,Marketing,28,2,4,0,42625,23,Saturday,3,2013
MELVA,APKER,F,02-03-2013,07-01-2016,Analyst,24,Finance,19,11,3,0,47458,2,Saturday,3,2013
REINALDO,ALBRITON,M,16-01-2013,07-01-2016,Analyst,24,Finance,19,11,3,0,43070,16,Wednesday,1,2013
ANITA,ALTUM,F,11-07-2013,07-01-2016,Analyst,21,Management,22,8,5,0,40431,11,Thursday,7,2013
TY,AHYOU,M,04-02-2014,07-01-2016,Manager,33,IT,15,15,5,9,141477,4,Tuesday,2,2014
CHRISTIAN,ACEBO,M,20-11-2013,07-01-2016,Analyst,25,Operations,20,10,4,2,45555,20,Wednesday,11,2013
JACOB,ABERCROMBIE,M,19-10-2013,07-01-2016,Senior Analyst,28,Finance,19,11,3,2,58745,19,Saturday,10,2013
LIZ,ARAN,F,19-07-2014,07-01-2016,Analyst,25,Operations,25,5,5,3,41580,19,Saturday,7,2014
JAMES,APPELGATE,F,21-04-2013,07-01-2016,Analyst,25,Management,16,14,2,1,45739,21,Sunday,4,2013
BRYANT,ADIE,M,01-03-2010,07-01-2016,Director,40,IT,25,5,5,11,218098,1,Monday,3,2010
MAN,ALLSBROOK,M,12-09-2013,07-01-2016,Analyst,25,Operations,30,0,2,2,40935,12,Thursday,9,2013
JUANA,AMORE,F,10-06-2014,07-01-2016,Analyst,25,Operations,27,3,2,2,41310,10,Tuesday,6,2014
GARRY,ADDIS,M,28-03-2012,07-01-2016,Senior Analyst,28,Management,23,7,3,0,52071,28,Wednesday,3,2012
MEGAN,ALVANAS,F,31-12-2014,07-01-2016,Analyst,24,Operations,18,12,2,2,44594,31,Wednesday,12,2014
RAYMUNDO,ALA,M,20-01-2013,07-01-2016,Analyst,22,Web,24,6,2,0,49957,20,Sunday,1,2013
BRIANNA,ANSTINE,F,29-01-2013,07-01-2016,Analyst,22,Marketing,28,2,4,0,48993,29,Tuesday,1,2013
TINA,ALTERMAN,F,17-10-2011,07-01-2016,Associate,30,Management,27,3,4,5,89043,17,Monday,10,2011
LYNNE,AMOTT,F,22-10-2011,07-01-2016,Associate,31,Finance,16,14,5,3,96276,22,Saturday,10,2011
CALLIE,ANKRUM,F,22-07-2014,07-01-2016,Analyst,22,Web,20,10,3,0,47904,22,Tuesday,7,2014
LESLEY,ANGERMEIER,F,21-05-2013,07-01-2016,Analyst,21,Marketing,22,8,2,0,43835,21,Tuesday,5,2013
SHAYNE,ALLAN,M,09-07-2012,07-01-2016,Senior Manager,36,Operations,15,15,2,8,177587,9,Monday,7,2012
JOHN,ANWAY,F,09-12-2013,07-01-2016,Analyst,22,Web,25,5,5,0,43628,9,Monday,12,2013
VIOLET,AMEND,F,25-12-2013,07-01-2016,Analyst,22,Management,24,6,4,0,49592,25,Wednesday,12,2013
GROVER,AGRE,M,31-10-2014,07-01-2016,Analyst,21,Operations,27,3,3,0,48331,31,Friday,10,2014
MITCH,ALBERTINE,M,10-11-2013,07-01-2016,Senior Analyst,28,Marketing,17,13,4,5,68604,10,Sunday,11,2013
DONNY,AITON,M,15-07-2011,07-01-2016,Associate,31,Marketing,26,4,4,6,71026,15,Friday,7,2011
ERICH,ALATORRE,M,18-09-2014,07-01-2016,Analyst,21,Marketing,27,3,2,0,47014,18,Thursday,9,2014
AMADO,ALERTE,M,05-07-2013,07-01-2016,Analyst,22,Management,22,8,2,0,41329,5,Friday,7,2013
HARRIS,AKAU,M,06-04-2011,07-01-2016,Manager,35,Web,30,0,4,6,129107,6,Wednesday,4,2011
IOLA,ARDON,F,31-07-2013,07-01-2016,Analyst,24,IT,20,10,2,1,43714,31,Wednesday,7,2013
DOREEN,ANAGNOST,F,17-01-2013,07-01-2016,Analyst,22,Management,18,12,2,0,40031,17,Thursday,1,2013
MANDI,ARMENDAREZ,F,02-08-2013,07-01-2016,Analyst,22,IT,23,7,4,0,44739,2,Friday,8,2013
ISREAL,ALLERY,M,08-11-2013,07-01-2016,Analyst,25,Operations,19,11,4,2,49499,8,Friday,11,2013
ZACKARY,ALLIANCE,M,13-05-2014,07-01-2016,Senior Analyst,26,Web,30,0,2,0,53988,13,Tuesday,5,2014
WILLA,ANNARINO,F,18-07-2013,07-01-2016,Associate,32,Marketing,21,9,5,7,99412,18,Thursday,7,2013
KRISTEN,ALWAY,F,24-03-2013,07-01-2016,Analyst,21,Management,24,6,2,0,46071,24,Sunday,3,2013
FRANCES,ALER,M,02-08-2013,07-01-2016,Analyst,22,IT,26,4,2,0,47148,2,Friday,8,2013
TUAN,ALLIE,M,12-06-2014,07-01-2016,Analyst,23,IT,23,7,3,0,43007,12,Thursday,6,2014
ERNIE,AGUAS,M,19-01-2014,07-01-2016,Analyst,23,Operations,24,6,4,0,46469,19,Sunday,1,2014
EDWIN,ABIGANTUS,M,21-10-2012,07-01-2016,Manager,32,Management,20,10,2,5,100952,21,Sunday,10,2012
MASON,AHN,M,27-11-2014,07-01-2016,Analyst,24,Finance,23,7,2,2,48114,27,Thursday,11,2014
